Region,SubRegion,StudyArea,SurveyYear,BatchCode,SurveyIndex,SurveyDate,Latitude,Longitude,Management,StructureType,Family,ScientificName,CommonName,Trophic,a,b,Biomass,FishSize
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3578,9/28/2006,27.90639,-93.60068,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,45.66,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3579,9/30/2006,27.90624,-93.60224,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,45.66,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3579,9/30/2006,27.90624,-93.60224,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,128.7,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3581,9/30/2006,27.90587,-93.60113,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,136.97,12.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3541,10/1/2006,27.87436,-93.8196,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,18.93,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3559,9/28/2006,27.90396,-93.59765,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,28.4,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3562,9/28/2006,27.91323,-93.60068,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,558.19,22.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3563,9/29/2006,27.9081,-93.60409,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,1.13,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3564,9/29/2006,27.91069,-93.59984,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,128.7,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3567,9/28/2006,27.91114,-93.60039,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,257.41,17.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3533,10/1/2006,27.87565,-93.81499,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,45.66,12.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3526,10/1/2006,27.87645,-93.81633,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,128.7,17.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3523,10/1/2006,27.87665,-93.81472,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,0.0191,3.08,28.4,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3531,9/15/2006,27.87573,-93.81474,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,9.49,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3531,9/15/2006,27.87573,-93.81474,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,361.76,17.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3524,10/1/2006,27.8739,-93.81211,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,9.49,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3533,10/1/2006,27.87565,-93.81499,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,18.98,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3533,10/1/2006,27.87565,-93.81499,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,131.84,12.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3535,9/30/2006,27.87536,-93.81637,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,18.98,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3537,10/1/2006,27.87319,-93.81465,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,18.98,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3537,10/1/2006,27.87319,-93.81465,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,87.89,12.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3539,9/16/2006,27.87347,-93.82324,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,87.89,12.5
Gulf of Mexico,Flower Garden Banks,West Bank,2006,GULF-FGBS-0900-0600,3539,9/16/2006,27.87347,-93.82324,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,482.34,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3568,9/30/2006,27.91301,-93.60043,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,0.61,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3568,9/30/2006,27.91301,-93.60043,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,9.49,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3559,9/28/2006,27.90396,-93.59765,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,467.93,27.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3585,9/29/2006,27.90804,-93.59638,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,43.95,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3580,9/28/2006,27.90639,-93.60297,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,1.82,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3573,9/29/2006,27.90384,-93.59791,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,131.84,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3595,9/29/2006,27.91069,-93.60373,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,256.29,22.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3596,9/27/2006,27.91918,-93.60265,FGBNMS,SOFT                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,87.89,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3598,9/29/2006,27.90974,-93.59796,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,37.97,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3598,9/29/2006,27.90974,-93.59796,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,175.78,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3603,9/30/2006,27.91096,-93.60304,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,87.89,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3610,9/13/2006,27.90831,-93.5991,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus chirurgus,Doctorfish,H,0.0225,3,87.89,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3610,9/13/2006,27.90831,-93.5991,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,4.12,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3610,9/13/2006,27.90831,-93.5991,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,59.57,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3604,9/30/2006,27.90638,-93.59662,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,59.57,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3604,9/30/2006,27.90638,-93.59662,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,326.92,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3598,9/29/2006,27.90974,-93.59796,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,0.82,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3598,9/29/2006,27.90974,-93.59796,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,178.71,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3597,9/30/2006,27.90607,-93.59718,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,0.82,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3597,9/30/2006,27.90607,-93.59718,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,238.28,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3597,9/30/2006,27.90607,-93.59718,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,163.46,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3596,9/27/2006,27.91918,-93.60265,FGBNMS,SOFT                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,0.82,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3596,9/27/2006,27.91918,-93.60265,FGBNMS,SOFT                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,25.73,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3596,9/27/2006,27.91918,-93.60265,FGBNMS,SOFT                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,59.57,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3595,9/29/2006,27.91069,-93.60373,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,59.57,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3595,9/29/2006,27.91069,-93.60373,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,634.3,27.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3600,9/29/2006,27.9105,-93.60079,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,12.87,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3600,9/29/2006,27.9105,-93.60079,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,59.57,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3599,9/30/2006,27.91188,-93.60158,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,0.82,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3599,9/30/2006,27.91188,-93.60158,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,119.14,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3601,9/29/2006,27.90742,-93.60266,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,2.47,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3601,9/29/2006,27.90742,-93.60266,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,38.6,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3601,9/29/2006,27.90742,-93.60266,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,536.13,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3602,9/29/2006,27.90835,-93.6002,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,59.57,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3593,9/27/2006,27.90427,-93.59926,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,119.14,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3591,9/28/2006,27.9063,-93.59698,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,59.57,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3591,9/28/2006,27.9063,-93.59698,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,694.83,22.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3592,9/27/2006,27.90606,-93.59824,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,1.65,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3592,9/27/2006,27.90606,-93.59824,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,38.6,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3590,9/27/2006,27.90937,-93.60111,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,0.82,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3590,9/27/2006,27.90937,-93.60111,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,12.87,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3590,9/27/2006,27.90937,-93.60111,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,163.46,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3590,9/27/2006,27.90937,-93.60111,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,694.83,22.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3589,9/27/2006,27.90389,-93.59883,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,12.87,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3587,9/28/2006,27.90676,-93.59672,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,25.73,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3587,9/28/2006,27.90676,-93.59672,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,119.14,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3587,9/28/2006,27.90676,-93.59672,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,326.92,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3588,9/28/2006,27.90602,-93.59996,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,0.82,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3588,9/28/2006,27.90602,-93.59996,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,119.14,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3573,9/29/2006,27.90384,-93.59791,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,0.82,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3573,9/29/2006,27.90384,-93.59791,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,12.87,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3573,9/29/2006,27.90384,-93.59791,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,59.57,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3572,9/30/2006,27.906,-93.6009,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,25.73,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3572,9/30/2006,27.906,-93.6009,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,297.85,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3571,9/27/2006,27.90471,-93.60023,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,0.82,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3570,9/28/2006,27.91303,-93.60107,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,25.73,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3576,9/27/2006,27.90941,-93.59699,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,3.29,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3576,9/27/2006,27.90941,-93.59699,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,25.73,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3575,9/29/2006,27.91062,-93.60312,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,119.14,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3575,9/29/2006,27.91062,-93.60312,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,490.38,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3585,9/29/2006,27.90804,-93.59638,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,238.28,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3583,9/27/2006,27.91038,-93.59974,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,25.73,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3583,9/27/2006,27.91038,-93.59974,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,119.14,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3584,9/29/2006,27.9077,-93.60278,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,0.82,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3581,9/30/2006,27.90587,-93.60113,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,25.73,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3582,9/28/2006,27.91251,-93.60159,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,38.6,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3582,9/28/2006,27.91251,-93.60159,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,178.71,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3579,9/30/2006,27.90624,-93.60224,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,2.47,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3579,9/30/2006,27.90624,-93.60224,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,59.57,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3578,9/28/2006,27.90639,-93.60068,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,2.47,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3578,9/28/2006,27.90639,-93.60068,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,163.46,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3563,9/29/2006,27.9081,-93.60409,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,12.87,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3560,9/30/2006,27.91254,-93.59826,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,163.46,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3560,9/30/2006,27.91254,-93.59826,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,694.83,22.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3562,9/28/2006,27.91323,-93.60068,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,8173.05,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3567,9/28/2006,27.91114,-93.60039,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,2.47,3
Gulf of Mexico,Flower Garden Banks,East Bank,2006,GULF-FGBS-0900-0600,3567,9/28/2006,27.91114,-93.60039,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,0.0305,3,38.6,7.5
