Region,SubRegion,StudyArea,SurveyYear,BatchCode,SurveyIndex,SurveyDate,Latitude,Longitude,Management,StructureType,Family,ScientificName,CommonName,Trophic,Abundance
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,70
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Pomacentridae,Stegastes planifrons,Threespot Damselfish,I,7
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Serranidae,Epinephelus guttatus,Red Hind,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Serranidae,Mycteroperca bonaci,Black Grouper,P,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Serranidae,Mycteroperca interstitialis,Yellowmouth Grouper,P,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Serranidae,Mycteroperca tigris,Tiger Grouper,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Serranidae,Paranthias furcifer,Atlantic Creolefish,PL,26
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,14
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Balistidae,Melichthys niger,Black Durgon,H,9
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Carangidae,Caranx crysos,Blue Runner,P,14
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Carangidae,Caranx latus,Horse-eye Jack,P,34
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon sedentarius,Reef Butterflyfish,I,4
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Chaetodontidae,Prognathodes aculeatus,Longsnout Butterflyfish,I,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Gobiidae,Elacatinus oceanops,Neon Goby,I ,32
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Gobiidae,Gnatholepis thompsoni,Goldspot Goby,H,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Kyphosidae,Kyphosus sectator,Chub (Bermuda/Yellow),H,15
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Bodianus pulchellus,Spotfin Hogfish,I ,18
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Bodianus rufus,Spanish Hogfish,I,41
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Clepticus parrae,Creole Wrasse,PL,936
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Halichoeres garnoti,Yellowhead Wrasse,I,36
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Scarus iseri,Striped Parrotfish,H,10
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Scarus taeniopterus,Princess Parrotfish,H,27
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Scarus vetula,Queen Parrotfish,H,10
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Sparisoma atomarium,Greenblotch Parrotfish,H,14
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Sparisoma aurofrenatum,Redband Parrotfish,H,6
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Sparisoma viride,Stoplight Parrotfish,H,7
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Labridae,Thalassoma bifasciatum,Bluehead,I,42
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Mullidae,Pseudupeneus maculatus,Spotted Goatfish,I ,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Ostraciidae,Lactophrys triqueter,Smooth Trunkfish,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacanthidae,Holacanthus ciliaris,Queen Angelfish,I,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacanthidae,Holacanthus tricolor,Rock Beauty,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacanthidae,Pomacanthus paru,French Angelfish,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,20
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacentridae,Chromis insolata,Sunshinefish,PL ,118
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,36
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,23
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacentridae,Stegastes adustus,Dusky Damselfish,H,23
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacentridae,Stegastes diencaeus,Longfin Damselfish,H,5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacentridae,Stegastes partitus,Bicolor Damselfish,H,67
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacentridae,Stegastes planifrons,Threespot Damselfish,I,29
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacentridae,Stegastes variabilis,Cocoa Damselfish,H,314
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Serranidae,Epinephelus adscensionis,Rock Hind,I,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Serranidae,Epinephelus guttatus,Red Hind,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Serranidae,Mycteroperca bonaci,Black Grouper,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Serranidae,Mycteroperca interstitialis,Yellowmouth Grouper,P,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Serranidae,Mycteroperca tigris,Tiger Grouper,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Serranidae,Paranthias furcifer,Atlantic Creolefish,PL,1230
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,42
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus bahianus,ocean Surgeonfish,H,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Blenniidae,Parablennius marmoreus,Seaweed Blenny,I,14
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Carangidae,Seriola dumerili,Greater Amberjack,P,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon sedentarius,Reef Butterflyfish,I,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Gobiidae,Elacatinus oceanops,Neon Goby,I ,4
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Labridae,Bodianus pulchellus,Spotfin Hogfish,I ,7
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Labridae,Bodianus rufus,Spanish Hogfish,I,6
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Labridae,Scarus taeniopterus,Princess Parrotfish,H,9
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Labridae,Sparisoma atomarium,Greenblotch Parrotfish,H,10
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Labridae,Sparisoma aurofrenatum,Redband Parrotfish,H,5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Labridae,Sparisoma viride,Stoplight Parrotfish,H,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Labridae,Thalassoma bifasciatum,Bluehead,I,40
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Lutjanidae,Lutjanus jocu,Dog Snapper,P,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Mullidae,Pseudupeneus maculatus,Spotted Goatfish,I ,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Pomacanthidae,Holacanthus tricolor,Rock Beauty,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,9
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Pomacentridae,Chromis insolata,Sunshinefish,PL ,63
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,7
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,20
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Pomacentridae,Stegastes variabilis,Cocoa Damselfish,H,26
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Serranidae,Epinephelus adscensionis,Rock Hind,I,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Serranidae,Mycteroperca bonaci,Black Grouper,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Serranidae,Mycteroperca interstitialis,Yellowmouth Grouper,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Serranidae,Mycteroperca phenax,Scamp,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Serranidae,Paranthias furcifer,Atlantic Creolefish,PL,139
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Acanthuridae,Acanthurus coeruleus,Blue Tang,H,4
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Balistidae,Melichthys niger,Black Durgon,H,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Carangidae,Caranx latus,Horse-eye Jack,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Carangidae,Caranx lugubris,Black Jack,P,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Carangidae,Seriola dumerili,Greater Amberjack,P,4
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Carcharhinidae,Carcharhinus species,requiem sharks,P,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon sedentarius,Reef Butterflyfish,I,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Chaetodontidae,Prognathodes aculeatus,Longsnout Butterflyfish,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Holocentridae,Holocentrus adscensionis,Squirrelfish,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Labridae,Bodianus pulchellus,Spotfin Hogfish,I ,5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Labridae,Bodianus rufus,Spanish Hogfish,I,4
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Labridae,Scarus iseri,Striped Parrotfish,H,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Labridae,Scarus taeniopterus,Princess Parrotfish,H,2
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Labridae,Sparisoma atomarium,Greenblotch Parrotfish,H,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Labridae,Sparisoma viride,Stoplight Parrotfish,H,5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Labridae,Thalassoma bifasciatum,Bluehead,I,5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Lutjanidae,Lutjanus griseus,Gray Snapper,I,18
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Mullidae,Mulloidichthys martinicus,Yellow Goatfish,I,150
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Pomacanthidae,Holacanthus ciliaris,Queen Angelfish,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Pomacanthidae,Holacanthus tricolor,Rock Beauty,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Pomacanthidae,Pomacanthus paru,French Angelfish,I,1
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Pomacentridae,Chromis insolata,Sunshinefish,PL ,114
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,12
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,20
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Pomacentridae,Stegastes partitus,Bicolor Damselfish,H,2
